DATA-JOGO;JOGO_ID;CASA_ID;PONTOS_CASA;ARREM_PCT_CASA;LANC_LIV_PCT_CASA;ARREM_3PT_PCT_CASA;ASSISTS_CASA;REBOTES_CASA;VISITANTE_ID;PONTOS_VISIT;ARREM_PCT_VISIT;LANC_LIV_PCT_VISIT;ARREM_3PT_PCT_VISIT;ASSISTS_VISIT;REBOTES_VISIT;TIME_VENCEDOR
06/12/2019;21900329;1610612757;113.0;0.453;0.862;0.294;20.0;34.0;1610612747;136.0;0.541;0.818;0.472;26.0;45.0;VISITANTE
05/12/2019;21900316;1610612764;119.0;0.456;0.813;0.407;25.0;41.0;1610612755;113.0;0.532;0.75;0.464;25.0;44.0;CASA
05/12/2019;21900317;1610612752;92.0;0.41;0.652;0.265;23.0;33.0;1610612743;129.0;0.563;0.556;0.5379999999999999;38.0;48.0;VISITANTE
05/12/2019;21900318;1610612761;109.0;0.4320000000000001;0.875;0.308;27.0;45.0;1610612745;119.0;0.408;0.895;0.4;29.0;54.0;VISITANTE
05/12/2019;21900319;1610612740;132.0;0.506;0.7709999999999999;0.415;27.0;40.0;1610612756;139.0;0.472;0.926;0.389;30.0;51.0;VISITANTE
04/12/2019;21900306;1610612766;106.0;0.46;0.625;0.438;30.0;44.0;1610612744;91.0;0.462;0.667;0.391;18.0;37.0;CASA
04/12/2019;21900307;1610612765;103.0;0.419;0.636;0.306;25.0;40.0;1610612749;127.0;0.489;0.926;0.4;25.0;55.0;VISITANTE
04/12/2019;21900308;1610612753;128.0;0.5760000000000001;0.8;0.56;27.0;45.0;1610612756;114.0;0.489;0.65;0.455;36.0;29.0;CASA
04/12/2019;21900309;1610612737;118.0;0.5329999999999999;0.619;0.34600000000000003;24.0;35.0;1610612751;130.0;0.495;0.889;0.452;26.0;53.0;VISITANTE
04/12/2019;21900310;1610612738;112.0;0.443;0.813;0.39;21.0;46.0;1610612748;93.0;0.442;0.647;0.368;20.0;40.0;CASA
04/12/2019;21900311;1610612741;106.0;0.429;0.73;0.394;22.0;50.0;1610612763;99.0;0.385;0.857;0.233;24.0;46.0;CASA
04/12/2019;21900312;1610612760;100.0;0.488;0.9;0.34600000000000003;25.0;37.0;1610612754;107.0;0.483;0.8240000000000001;0.375;19.0;39.0;VISITANTE
04/12/2019;21900313;1610612742;121.0;0.5;0.7829999999999999;0.297;24.0;45.0;1610612750;114.0;0.416;0.885;0.447;23.0;44.0;CASA
04/12/2019;21900314;1610612762;96.0;0.41;0.737;0.452;20.0;40.0;1610612747;121.0;0.511;0.6;0.483;27.0;46.0;VISITANTE
04/12/2019;21900315;1610612757;127.0;0.56;0.81;0.5;28.0;43.0;1610612758;116.0;0.463;0.7390000000000001;0.324;26.0;44.0;CASA
03/12/2019;21900299;1610612739;94.0;0.422;0.7140000000000001;0.29600000000000004;16.0;40.0;1610612765;127.0;0.5429999999999999;0.636;0.514;33.0;46.0;VISITANTE
03/12/2019;21900300;1610612764;120.0;0.506;0.7829999999999999;0.343;22.0;38.0;1610612753;127.0;0.511;0.741;0.484;26.0;48.0;VISITANTE
03/12/2019;21900301;1610612761;110.0;0.385;0.8059999999999999;0.256;25.0;48.0;1610612748;121.0;0.455;0.762;0.395;29.0;55.0;VISITANTE
03/12/2019;21900302;1610612740;97.0;0.404;0.667;0.268;20.0;47.0;1610612742;118.0;0.4320000000000001;0.852;0.422;22.0;51.0;VISITANTE
03/12/2019;21900303;1610612759;135.0;0.472;0.688;0.433;35.0;56.0;1610612745;133.0;0.378;0.944;0.294;22.0;60.0;CASA
03/12/2019;21900304;1610612743;96.0;0.407;0.941;0.207;26.0;35.0;1610612747;105.0;0.464;0.667;0.292;24.0;56.0;VISITANTE
03/12/2019;21900305;1610612746;117.0;0.457;0.56;0.5;25.0;49.0;1610612757;97.0;0.429;0.8;0.259;20.0;49.0;CASA
02/12/2019;21900293;1610612766;104.0;0.452;0.8079999999999999;0.28;27.0;53.0;1610612756;109.0;0.443;0.733;0.214;30.0;37.0;VISITANTE
02/12/2019;21900294;1610612755;103.0;0.407;0.696;0.5;24.0;47.0;1610612762;94.0;0.469;0.65;0.227;23.0;42.0;CASA
02/12/2019;21900295;1610612737;104.0;0.461;0.933;0.276;21.0;38.0;1610612744;79.0;0.398;0.833;0.17600000000000002;17.0;46.0;CASA
02/12/2019;21900296;1610612763;104.0;0.4270000000000001;0.947;0.263;23.0;38.0;1610612754;117.0;0.5;0.867;0.421;31.0;44.0;VISITANTE
02/12/2019;21900297;1610612749;132.0;0.5579999999999999;0.625;0.457;30.0;57.0;1610612752;88.0;0.308;0.667;0.256;13.0;42.0;CASA
02/12/2019;21900298;1610612758;106.0;0.482;0.85;0.273;22.0;41.0;1610612741;113.0;0.48;0.862;0.4320000000000001;20.0;32.0;VISITANTE
01/12/2019;21900284;1610612751;106.0;0.44;0.75;0.333;24.0;48.0;1610612748;109.0;0.389;0.821;0.324;16.0;51.0;VISITANTE
01/12/2019;21900285;1610612752;104.0;0.461;0.703;0.308;15.0;39.0;1610612738;113.0;0.441;0.727;0.366;25.0;44.0;VISITANTE
01/12/2019;21900286;1610612750;107.0;0.388;0.857;0.306;22.0;53.0;1610612763;115.0;0.41;0.81;0.4;27.0;50.0;VISITANTE
01/12/2019;21900287;1610612747;100.0;0.46;0.813;0.259;25.0;45.0;1610612742;114.0;0.433;0.722;0.34700000000000003;24.0;51.0;VISITANTE
01/12/2019;21900288;1610612765;132.0;0.591;0.722;0.484;33.0;50.0;1610612759;98.0;0.409;0.8640000000000001;0.269;20.0;31.0;CASA
01/12/2019;21900289;1610612740;104.0;0.448;0.9;0.447;22.0;41.0;1610612760;107.0;0.469;0.769;0.333;19.0;47.0;VISITANTE
01/12/2019;21900290;1610612753;100.0;0.425;0.682;0.333;21.0;48.0;1610612744;96.0;0.396;0.7829999999999999;0.261;21.0;46.0;CASA
01/12/2019;21900291;1610612761;130.0;0.522;0.81;0.528;36.0;43.0;1610612762;110.0;0.422;0.7240000000000001;0.371;21.0;51.0;CASA
01/12/2019;21900292;1610612746;150.0;0.5529999999999999;0.8;0.438;22.0;52.0;1610612764;125.0;0.461;0.741;0.3670000000000001;32.0;43.0;CASA
30/11/2019;21900280;1610612758;100.0;0.385;0.857;0.242;22.0;50.0;1610612743;97.0;0.414;0.667;0.344;23.0;48.0;CASA
30/11/2019;21900281;1610612755;119.0;0.494;0.889;0.478;27.0;32.0;1610612754;116.0;0.5529999999999999;0.84;0.5;22.0;31.0;CASA
30/11/2019;21900282;1610612745;158.0;0.584;0.853;0.49;30.0;52.0;1610612737;111.0;0.4270000000000001;0.8;0.326;26.0;29.0;CASA
30/11/2019;21900283;1610612749;137.0;0.563;0.6;0.455;41.0;53.0;1610612766;96.0;0.366;0.875;0.333;21.0;53.0;CASA
29/11/2019;21900267;1610612751;112.0;0.462;0.6920000000000001;0.415;30.0;49.0;1610612738;107.0;0.441;0.762;0.321;16.0;48.0;CASA
29/11/2019;21900268;1610612765;107.0;0.494;0.5;0.429;27.0;45.0;1610612766;110.0;0.482;0.733;0.5;26.0;37.0;VISITANTE
29/11/2019;21900269;1610612753;83.0;0.34600000000000003;0.815;0.241;17.0;52.0;1610612761;90.0;0.369;0.607;0.289;21.0;46.0;VISITANTE
29/11/2019;21900270;1610612739;110.0;0.5;0.5;0.5;32.0;41.0;1610612749;119.0;0.511;0.7390000000000001;0.353;28.0;47.0;VISITANTE
29/11/2019;21900271;1610612752;95.0;0.436;0.5760000000000001;0.4;14.0;37.0;1610612755;101.0;0.431;0.8;0.269;22.0;46.0;VISITANTE
29/11/2019;21900272;1610612754;105.0;0.424;0.75;0.231;19.0;42.0;1610612737;104.0;0.433;0.944;0.281;14.0;48.0;CASA
29/11/2019;21900273;1610612748;122.0;0.537;0.75;0.52;23.0;49.0;1610612744;105.0;0.39;0.875;0.35700000000000004;19.0;31.0;CASA
29/11/2019;21900274;1610612763;94.0;0.394;0.588;0.294;22.0;55.0;1610612762;103.0;0.4;0.789;0.343;18.0;52.0;VISITANTE
29/11/2019;21900275;1610612760;109.0;0.478;0.625;0.382;27.0;42.0;1610612740;104.0;0.448;0.7140000000000001;0.289;19.0;44.0;CASA
29/11/2019;21900276;1610612759;107.0;0.43;0.929;0.389;28.0;48.0;1610612746;97.0;0.391;1.0;0.364;23.0;48.0;CASA
29/11/2019;21900277;1610612756;113.0;0.441;0.72;0.342;29.0;47.0;1610612742;120.0;0.412;0.868;0.362;20.0;47.0;VISITANTE
29/11/2019;21900278;1610612757;107.0;0.452;0.75;0.333;20.0;49.0;1610612741;103.0;0.383;0.68;0.368;24.0;47.0;CASA
29/11/2019;21900279;1610612747;125.0;0.517;0.75;0.438;29.0;47.0;1610612764;103.0;0.396;0.895;0.27;25.0;45.0;CASA
27/11/2019;21900253;1610612738;121.0;0.443;0.917;0.382;23.0;55.0;1610612751;110.0;0.444;0.474;0.375;32.0;38.0;CASA
27/11/2019;21900254;1610612766;102.0;0.443;0.85;0.233;27.0;41.0;1610612765;101.0;0.466;0.6;0.313;23.0;46.0;CASA
27/11/2019;21900255;1610612739;104.0;0.457;0.8640000000000001;0.324;20.0;49.0;1610612753;116.0;0.484;0.8240000000000001;0.364;23.0;34.0;VISITANTE
27/11/2019;21900256;1610612754;121.0;0.521;0.813;0.364;23.0;42.0;1610612762;102.0;0.434;0.8;0.313;19.0;40.0;CASA
27/11/2019;21900257;1610612755;97.0;0.468;0.833;0.192;20.0;49.0;1610612758;91.0;0.411;0.444;0.265;22.0;42.0;CASA
27/11/2019;21900258;1610612761;126.0;0.489;0.765;0.512;26.0;52.0;1610612752;98.0;0.375;0.833;0.293;19.0;45.0;CASA
27/11/2019;21900259;1610612745;117.0;0.458;0.7879999999999999;0.341;19.0;43.0;1610612748;108.0;0.463;0.741;0.378;22.0;41.0;CASA
27/11/2019;21900260;1610612763;119.0;0.467;0.846;0.393;26.0;48.0;1610612746;121.0;0.463;0.76;0.341;30.0;43.0;VISITANTE
27/11/2019;21900261;1610612749;111.0;0.477;0.63;0.294;25.0;47.0;1610612737;102.0;0.404;0.682;0.324;22.0;49.0;CASA
27/11/2019;21900262;1610612759;101.0;0.423;0.8240000000000001;0.172;25.0;46.0;1610612750;113.0;0.435;0.778;0.45;28.0;53.0;VISITANTE
27/11/2019;21900263;1610612756;132.0;0.516;0.875;0.395;29.0;40.0;1610612764;140.0;0.573;0.95;0.5429999999999999;32.0;34.0;VISITANTE
27/11/2019;21900264;1610612740;110.0;0.405;0.833;0.425;20.0;42.0;1610612747;114.0;0.518;0.72;0.333;25.0;37.0;VISITANTE
27/11/2019;21900265;1610612757;136.0;0.521;1.0;0.467;23.0;54.0;1610612760;119.0;0.443;0.789;0.314;19.0;38.0;CASA
27/11/2019;21900266;1610612744;104.0;0.457;0.731;0.379;31.0;54.0;1610612741;90.0;0.382;0.667;0.345;20.0;42.0;CASA
26/11/2019;21900251;1610612742;99.0;0.38;0.8;0.289;16.0;46.0;1610612746;114.0;0.423;0.7;0.333;22.0;56.0;VISITANTE
26/11/2019;21900252;1610612743;117.0;0.522;0.7390000000000001;0.25;31.0;58.0;1610612764;104.0;0.421;0.667;0.25;26.0;36.0;CASA
25/11/2019;21900240;1610612739;106.0;0.426;0.65;0.406;24.0;45.0;1610612751;108.0;0.468;0.818;0.324;29.0;48.0;VISITANTE
25/11/2019;21900241;1610612765;103.0;0.43;0.84;0.368;23.0;49.0;1610612753;88.0;0.381;0.727;0.32;15.0;41.0;CASA
25/11/2019;21900242;1610612754;126.0;0.5429999999999999;0.6;0.545;29.0;47.0;1610612763;114.0;0.479;0.6920000000000001;0.448;30.0;40.0;CASA
25/11/2019;21900243;1610612737;113.0;0.436;0.8079999999999999;0.313;26.0;42.0;1610612750;125.0;0.456;0.778;0.429;27.0;47.0;VISITANTE
25/11/2019;21900244;1610612738;103.0;0.447;0.87;0.233;20.0;38.0;1610612758;102.0;0.468;0.667;0.383;28.0;36.0;CASA
25/11/2019;21900245;1610612748;117.0;0.519;0.857;0.419;29.0;49.0;1610612766;100.0;0.414;0.76;0.273;25.0;35.0;CASA
25/11/2019;21900246;1610612761;101.0;0.452;0.636;0.324;27.0;40.0;1610612755;96.0;0.409;0.563;0.375;25.0;51.0;CASA
25/11/2019;21900247;1610612741;94.0;0.419;0.65;0.231;24.0;37.0;1610612757;117.0;0.517;0.773;0.29600000000000004;23.0;55.0;VISITANTE
25/11/2019;21900248;1610612749;122.0;0.443;0.7929999999999999;0.317;21.0;49.0;1610612762;118.0;0.506;0.917;0.467;29.0;40.0;CASA
25/11/2019;21900249;1610612759;104.0;0.466;0.8;0.4;23.0;41.0;1610612747;114.0;0.494;0.667;0.424;28.0;40.0;VISITANTE
25/11/2019;21900250;1610612744;97.0;0.416;0.875;0.45;27.0;41.0;1610612760;100.0;0.471;0.818;0.344;26.0;43.0;VISITANTE
24/11/2019;21900235;1610612745;123.0;0.459;0.742;0.227;26.0;54.0;1610612742;137.0;0.48;0.7859999999999999;0.386;28.0;46.0;VISITANTE
24/11/2019;21900236;1610612752;101.0;0.463;0.563;0.514;22.0;43.0;1610612751;103.0;0.403;0.794;0.368;18.0;35.0;VISITANTE
24/11/2019;21900237;1610612764;106.0;0.457;0.75;0.382;29.0;45.0;1610612758;113.0;0.481;0.857;0.355;22.0;39.0;VISITANTE
24/11/2019;21900238;1610612743;116.0;0.473;0.696;0.452;24.0;52.0;1610612756;104.0;0.5;0.833;0.343;25.0;36.0;CASA
24/11/2019;21900239;1610612746;134.0;0.469;0.7879999999999999;0.3720000000000001;27.0;56.0;1610612740;109.0;0.439;0.556;0.317;26.0;45.0;CASA
23/11/2019;21900225;1610612750;98.0;0.418;0.588;0.28600000000000003;26.0;57.0;1610612756;100.0;0.344;0.923;0.28600000000000003;22.0;56.0;VISITANTE
23/11/2019;21900226;1610612766;115.0;0.55;0.682;0.429;26.0;43.0;1610612741;116.0;0.453;0.667;0.468;27.0;39.0;VISITANTE
23/11/2019;21900227;1610612754;111.0;0.544;0.938;0.417;26.0;42.0;1610612753;106.0;0.467;0.778;0.419;24.0;33.0;CASA
23/11/2019;21900228;1610612737;116.0;0.522;0.727;0.412;32.0;38.0;1610612761;119.0;0.455;0.867;0.35100000000000003;22.0;42.0;VISITANTE
23/11/2019;21900229;1610612752;104.0;0.43;0.6;0.375;30.0;37.0;1610612759;111.0;0.5329999999999999;0.679;0.522;26.0;47.0;VISITANTE
23/11/2019;21900230;1610612755;113.0;0.506;0.882;0.483;28.0;44.0;1610612748;86.0;0.4;0.741;0.25;12.0;38.0;CASA
23/11/2019;21900231;1610612739;110.0;0.425;0.813;0.32299999999999995;19.0;52.0;1610612757;104.0;0.448;0.75;0.35;21.0;38.0;CASA
23/11/2019;21900232;1610612763;108.0;0.483;0.615;0.467;28.0;47.0;1610612747;109.0;0.452;0.69;0.333;19.0;40.0;VISITANTE
23/11/2019;21900233;1610612749;104.0;0.488;0.5;0.35100000000000003;25.0;49.0;1610612765;90.0;0.407;0.6;0.28600000000000003;22.0;40.0;CASA
23/11/2019;21900234;1610612762;128.0;0.512;0.879;0.417;29.0;49.0;1610612740;120.0;0.416;0.95;0.415;21.0;38.0;CASA
22/11/2019;21900215;1610612765;128.0;0.598;0.65;0.5;30.0;42.0;1610612737;103.0;0.4320000000000001;1.0;0.27;26.0;34.0;CASA
22/11/2019;21900216;1610612764;125.0;0.527;0.75;0.412;34.0;41.0;1610612766;118.0;0.516;1.0;0.412;24.0;44.0;CASA
22/11/2019;21900217;1610612751;116.0;0.506;0.71;0.353;22.0;48.0;1610612758;97.0;0.453;0.789;0.154;26.0;33.0;CASA
22/11/2019;21900218;1610612755;115.0;0.517;0.684;0.385;32.0;51.0;1610612759;104.0;0.506;0.75;0.333;21.0;32.0;CASA
22/11/2019;21900219;1610612741;108.0;0.456;0.8;0.333;23.0;41.0;1610612748;116.0;0.494;0.857;0.368;33.0;44.0;VISITANTE
22/11/2019;21900220;1610612760;127.0;0.527;0.9;0.355;28.0;37.0;1610612747;130.0;0.511;0.7929999999999999;0.5479999999999999;32.0;45.0;VISITANTE
22/11/2019;21900221;1610612742;143.0;0.58;0.778;0.541;31.0;49.0;1610612739;101.0;0.43;0.882;0.414;23.0;34.0;CASA
22/11/2019;21900222;1610612743;96.0;0.443;0.846;0.25;24.0;48.0;1610612738;92.0;0.407;0.826;0.259;21.0;40.0;CASA
22/11/2019;21900223;1610612762;113.0;0.506;0.813;0.438;23.0;48.0;1610612744;109.0;0.457;0.917;0.429;28.0;37.0;CASA
22/11/2019;21900224;1610612746;122.0;0.517;0.792;0.394;27.0;47.0;1610612745;119.0;0.464;0.684;0.349;22.0;43.0;CASA
21/11/2019;21900213;1610612749;137.0;0.472;0.8079999999999999;0.3720000000000001;32.0;58.0;1610612757;129.0;0.485;0.857;0.436;32.0;41.0;CASA
21/11/2019;21900214;1610612756;121.0;0.465;0.875;0.419;28.0;38.0;1610612740;124.0;0.534;0.636;0.457;28.0;44.0;VISITANTE
20/11/2019;21900202;1610612755;109.0;0.438;0.6920000000000001;0.406;30.0;44.0;1610612752;104.0;0.476;0.733;0.52;17.0;42.0;CASA
20/11/2019;21900203;1610612764;138.0;0.5870000000000001;0.8;0.6;37.0;38.0;1610612759;132.0;0.527;0.759;0.375;32.0;41.0;CASA
20/11/2019;21900204;1610612737;127.0;0.458;0.8059999999999999;0.452;27.0;43.0;1610612749;135.0;0.529;0.765;0.395;25.0;46.0;VISITANTE
20/11/2019;21900205;1610612751;101.0;0.4;0.826;0.256;19.0;53.0;1610612766;91.0;0.37;0.769;0.333;17.0;41.0;CASA
20/11/2019;21900206;1610612748;124.0;0.526;0.742;0.514;25.0;44.0;1610612739;100.0;0.425;0.875;0.316;19.0;34.0;CASA
20/11/2019;21900207;1610612761;113.0;0.517;0.737;0.333;26.0;47.0;1610612753;97.0;0.385;0.643;0.281;26.0;43.0;CASA
20/11/2019;21900208;1610612742;142.0;0.5670000000000001;0.7829999999999999;0.579;33.0;50.0;1610612744;94.0;0.389;0.64;0.29600000000000004;18.0;34.0;CASA
20/11/2019;21900209;1610612741;109.0;0.429;0.654;0.519;25.0;55.0;1610612765;89.0;0.337;0.7809999999999999;0.242;23.0;46.0;CASA
20/11/2019;21900210;1610612750;95.0;0.393;0.524;0.311;13.0;51.0;1610612762;103.0;0.407;0.7040000000000001;0.424;22.0;51.0;VISITANTE
20/11/2019;21900211;1610612743;105.0;0.468;0.5329999999999999;0.333;29.0;48.0;1610612745;95.0;0.421;0.76;0.316;19.0;43.0;CASA
20/11/2019;21900212;1610612746;107.0;0.419;0.75;0.378;26.0;53.0;1610612738;104.0;0.394;0.7140000000000001;0.267;26.0;53.0;CASA
19/11/2019;21900198;1610612763;95.0;0.409;0.737;0.36;26.0;37.0;1610612744;114.0;0.478;0.8640000000000001;0.31;33.0;51.0;VISITANTE
19/11/2019;21900199;1610612740;115.0;0.441;0.833;0.361;24.0;53.0;1610612757;104.0;0.435;0.615;0.552;20.0;48.0;CASA
19/11/2019;21900200;1610612758;120.0;0.532;0.92;0.419;28.0;43.0;1610612756;116.0;0.4270000000000001;0.8240000000000001;0.333;24.0;39.0;CASA
19/11/2019;21900201;1610612747;112.0;0.483;0.632;0.452;29.0;46.0;1610612760;107.0;0.475;0.88;0.321;22.0;39.0;CASA
18/11/2019;21900189;1610612752;123.0;0.449;0.7709999999999999;0.348;17.0;47.0;1610612739;105.0;0.474;0.5329999999999999;0.472;18.0;41.0;CASA
18/11/2019;21900190;1610612751;86.0;0.35700000000000004;0.625;0.324;18.0;40.0;1610612754;115.0;0.436;0.765;0.424;26.0;63.0;VISITANTE
18/11/2019;21900191;1610612761;132.0;0.515;0.8;0.465;40.0;53.0;1610612766;96.0;0.423;0.625;0.333;26.0;37.0;CASA
18/11/2019;21900192;1610612741;101.0;0.402;0.7859999999999999;0.353;25.0;50.0;1610612749;115.0;0.463;0.6859999999999999;0.366;24.0;48.0;VISITANTE
18/11/2019;21900193;1610612745;132.0;0.47;0.8079999999999999;0.378;24.0;58.0;1610612757;108.0;0.417;0.7390000000000001;0.306;28.0;44.0;CASA
18/11/2019;21900194;1610612742;117.0;0.5;0.696;0.415;28.0;41.0;1610612759;110.0;0.458;0.875;0.333;18.0;48.0;CASA
18/11/2019;21900195;1610612756;85.0;0.402;0.75;0.278;22.0;45.0;1610612738;99.0;0.416;0.765;0.293;22.0;52.0;VISITANTE
18/11/2019;21900196;1610612762;102.0;0.365;0.769;0.387;20.0;53.0;1610612750;112.0;0.461;0.8420000000000001;0.368;22.0;51.0;VISITANTE
18/11/2019;21900197;1610612746;90.0;0.402;0.7140000000000001;0.278;23.0;49.0;1610612760;88.0;0.373;0.893;0.259;17.0;45.0;CASA
17/11/2019;21900183;1610612739;95.0;0.378;0.875;0.24;14.0;42.0;1610612755;114.0;0.5479999999999999;0.765;0.391;33.0;44.0;VISITANTE
17/11/2019;21900184;1610612758;100.0;0.4270000000000001;0.833;0.4;22.0;45.0;1610612738;99.0;0.415;0.875;0.333;26.0;46.0;CASA
17/11/2019;21900185;1610612753;125.0;0.494;0.923;0.395;25.0;52.0;1610612764;121.0;0.474;0.833;0.463;31.0;38.0;CASA
17/11/2019;21900186;1610612763;114.0;0.464;0.833;0.444;29.0;45.0;1610612743;131.0;0.551;0.652;0.563;36.0;39.0;VISITANTE
17/11/2019;21900187;1610612740;108.0;0.416;0.8;0.391;24.0;48.0;1610612744;100.0;0.407;0.826;0.28;23.0;43.0;CASA
17/11/2019;21900188;1610612747;122.0;0.528;0.813;0.429;26.0;42.0;1610612737;101.0;0.43;0.76;0.28600000000000003;16.0;37.0;CASA
16/11/2019;21900175;1610612741;111.0;0.35200000000000004;0.927;0.231;15.0;56.0;1610612751;117.0;0.455;0.871;0.233;30.0;40.0;VISITANTE
16/11/2019;21900176;1610612754;83.0;0.32;0.778;0.353;19.0;54.0;1610612749;102.0;0.448;0.7140000000000001;0.282;23.0;55.0;VISITANTE
16/11/2019;21900177;1610612752;102.0;0.453;0.7829999999999999;0.3;22.0;48.0;1610612766;103.0;0.414;0.737;0.354;22.0;42.0;VISITANTE
16/11/2019;21900178;1610612748;109.0;0.5429999999999999;0.923;0.375;25.0;45.0;1610612740;94.0;0.451;0.667;0.457;23.0;31.0;CASA
16/11/2019;21900179;1610612750;105.0;0.452;0.7390000000000001;0.316;23.0;46.0;1610612745;125.0;0.457;0.909;0.388;15.0;42.0;VISITANTE
16/11/2019;21900180;1610612742;110.0;0.42;0.818;0.231;24.0;55.0;1610612761;102.0;0.416;0.733;0.415;21.0;42.0;CASA
16/11/2019;21900181;1610612759;116.0;0.466;0.853;0.278;25.0;43.0;1610612757;121.0;0.452;0.923;0.333;21.0;48.0;VISITANTE
16/11/2019;21900182;1610612746;150.0;0.5379999999999999;0.943;0.515;30.0;53.0;1610612737;101.0;0.378;0.73;0.25;19.0;38.0;CASA
15/11/2019;21900167;1610612766;109.0;0.448;0.625;0.371;22.0;41.0;1610612765;106.0;0.494;1.0;0.429;25.0;42.0;CASA
15/11/2019;21900168;1610612753;111.0;0.414;0.794;0.414;22.0;48.0;1610612759;109.0;0.506;0.6;0.5;23.0;41.0;CASA
15/11/2019;21900169;1610612745;111.0;0.404;0.862;0.304;12.0;44.0;1610612754;102.0;0.451;0.769;0.242;24.0;42.0;CASA
15/11/2019;21900170;1610612763;107.0;0.448;0.846;0.28600000000000003;25.0;46.0;1610612762;106.0;0.402;0.8440000000000001;0.265;17.0;45.0;CASA
15/11/2019;21900171;1610612750;116.0;0.472;0.7240000000000001;0.297;26.0;43.0;1610612764;137.0;0.54;0.76;0.35700000000000004;38.0;51.0;VISITANTE
15/11/2019;21900172;1610612760;127.0;0.539;0.8540000000000001;0.417;22.0;36.0;1610612755;119.0;0.5;0.682;0.438;24.0;43.0;CASA
15/11/2019;21900173;1610612744;100.0;0.415;0.794;0.179;17.0;55.0;1610612738;105.0;0.407;0.7829999999999999;0.394;24.0;47.0;VISITANTE
15/11/2019;21900174;1610612747;99.0;0.42;0.909;0.297;22.0;41.0;1610612758;97.0;0.439;1.0;0.41;24.0;43.0;CASA
14/11/2019;21900161;1610612739;97.0;0.424;0.81;0.25;18.0;41.0;1610612748;108.0;0.544;0.909;0.4;31.0;41.0;VISITANTE
14/11/2019;21900162;1610612752;106.0;0.447;0.818;0.433;20.0;53.0;1610612742;103.0;0.429;0.742;0.222;21.0;44.0;CASA
14/11/2019;21900163;1610612749;124.0;0.477;0.723;0.182;24.0;58.0;1610612741;115.0;0.409;0.84;0.419;25.0;45.0;CASA
14/11/2019;21900164;1610612740;132.0;0.48;0.69;0.529;26.0;51.0;1610612746;127.0;0.5479999999999999;0.774;0.458;28.0;37.0;CASA
14/11/2019;21900165;1610612756;128.0;0.482;0.816;0.385;32.0;39.0;1610612737;112.0;0.44;0.8;0.258;25.0;49.0;CASA
14/11/2019;21900166;1610612743;101.0;0.426;0.5;0.303;26.0;62.0;1610612751;93.0;0.379;0.813;0.211;19.0;51.0;CASA
13/11/2019;21900154;1610612766;117.0;0.494;0.789;0.444;27.0;34.0;1610612763;119.0;0.539;0.667;0.486;32.0;45.0;VISITANTE
13/11/2019;21900155;1610612753;112.0;0.442;0.765;0.313;27.0;48.0;1610612755;97.0;0.44;0.6920000000000001;0.267;25.0;47.0;CASA
13/11/2019;21900156;1610612738;140.0;0.51;0.897;0.444;32.0;44.0;1610612764;133.0;0.521;0.815;0.379;28.0;36.0;CASA
13/11/2019;21900157;1610612745;102.0;0.384;0.815;0.333;12.0;53.0;1610612746;93.0;0.388;0.5;0.303;17.0;53.0;CASA
13/11/2019;21900158;1610612750;129.0;0.495;0.8240000000000001;0.324;25.0;50.0;1610612759;114.0;0.489;0.7929999999999999;0.17600000000000002;24.0;44.0;CASA
13/11/2019;21900159;1610612747;120.0;0.539;0.833;0.45;31.0;51.0;1610612744;94.0;0.404;0.765;0.257;29.0;33.0;CASA
13/11/2019;21900160;1610612757;106.0;0.396;0.813;0.354;24.0;43.0;1610612761;114.0;0.457;0.941;0.438;20.0;50.0;VISITANTE
12/11/2019;21900146;1610612754;111.0;0.489;0.923;0.304;21.0;50.0;1610612760;85.0;0.354;0.875;0.24;19.0;40.0;CASA
12/11/2019;21900147;1610612755;98.0;0.449;0.769;0.211;24.0;46.0;1610612739;97.0;0.442;0.8;0.238;13.0;45.0;CASA
12/11/2019;21900148;1610612748;117.0;0.532;0.778;0.438;34.0;42.0;1610612765;108.0;0.436;0.6759999999999999;0.366;27.0;32.0;CASA
12/11/2019;21900149;1610612741;120.0;0.506;0.774;0.424;22.0;46.0;1610612752;102.0;0.409;0.645;0.313;27.0;38.0;CASA
12/11/2019;21900150;1610612743;121.0;0.442;0.818;0.268;31.0;40.0;1610612737;125.0;0.53;0.647;0.441;30.0;45.0;VISITANTE
12/11/2019;21900151;1610612756;115.0;0.473;0.765;0.421;32.0;39.0;1610612747;123.0;0.537;0.524;0.4;39.0;44.0;VISITANTE
12/11/2019;21900152;1610612762;119.0;0.467;0.7709999999999999;0.231;16.0;46.0;1610612751;114.0;0.456;0.84;0.297;19.0;43.0;CASA
12/11/2019;21900153;1610612758;107.0;0.442;0.769;0.344;24.0;46.0;1610612757;99.0;0.442;0.767;0.267;15.0;40.0;CASA
11/11/2019;21900140;1610612765;114.0;0.448;0.8;0.5;25.0;39.0;1610612750;120.0;0.506;0.789;0.441;25.0;45.0;VISITANTE
11/11/2019;21900141;1610612738;116.0;0.477;0.76;0.429;25.0;46.0;1610612742;106.0;0.416;0.75;0.262;22.0;46.0;CASA
11/11/2019;21900143;1610612759;109.0;0.467;0.765;0.4;29.0;42.0;1610612763;113.0;0.506;0.7;0.393;32.0;47.0;VISITANTE
